"","logFC","AveExpr","t","P.Value","adj.P.Val","Gene"
"209898_x_at",-0.122830251957641,8.39433352857085,0,0.999999998071541,1,"209898_x_at"
"208821_at",0.0565165027680337,6.70680314996533,0,0.999999998074586,1,"208821_at"
"219446_at",-0.0572463060306498,6.49743598533818,0,0.999999998079597,1,"219446_at"
"201750_s_at",0.108337771063312,7.00713490778918,0,0.999999998086486,1,"201750_s_at"
"216101_at",0.191294945283816,4.73012997883569,0,0.999999998091394,1,"216101_at"
"202076_at",-0.00751969109190576,8.292599990483,0,0.999999998091561,1,"202076_at"
"209510_at",-0.140788301485286,7.13954193350023,0,0.999999998092467,1,"209510_at"
"202650_s_at",0.174073770480295,7.65523647394089,0,0.999999998092777,1,"202650_s_at"
"213631_x_at",0.223584541653238,5.06467663007803,0,0.999999998098949,1,"213631_x_at"
"212934_at",-0.155732930045528,7.10916956621525,0,0.99999999809995,1,"212934_at"
"211552_s_at",0.13639198145201,7.04699664013519,0,0.999999998101125,1,"211552_s_at"
"215584_at",0.126464524110519,7.14923061089273,0,0.99999999810235,1,"215584_at"
"219043_s_at",0.165376208587107,6.75432462908462,0,0.999999998104269,1,"219043_s_at"
"212255_s_at",-0.0164784972959566,7.79874209549803,0,0.999999998105339,1,"212255_s_at"
"209948_at",0.180264119515873,6.49375721720637,0,0.999999998105596,1,"209948_at"
"209409_at",-0.0609659329955345,8.18968681458008,0,0.999999998110181,1,"209409_at"
"218589_at",0.00384728331036399,5.73555657513097,0,0.999999998114579,1,"218589_at"
"216374_at",0.0883591048933594,5.34060380060853,0,0.999999998118297,1,"216374_at"
"213231_at",0.203770598473785,6.8169658208166,0,0.999999998120173,1,"213231_at"
"219194_at",0.149931188703159,7.76009149868601,0,0.999999998122756,1,"219194_at"
"218715_at",-0.241081626659874,6.88915607993398,0,0.999999998130131,1,"218715_at"
"205611_at",0.113862351135008,6.95983697791559,0,0.999999998133442,1,"205611_at"
"209962_at",0.159239287912962,5.65241755583793,0,0.999999998133887,1,"209962_at"
"208253_at",0.181483773144875,5.84648949964306,0,0.999999998135767,1,"208253_at"
"208434_at",0.222886181276496,5.03536984539273,0,0.999999998136386,1,"208434_at"
"1598_g_at",-0.0267825181306609,9.34038035692621,0,0.999999998140329,1,"1598_g_at"
"202895_s_at",-0.0785127960215606,6.34254259640309,0,0.999999998143831,1,"202895_s_at"
"216080_s_at",-0.137816173668836,6.72081449569435,0,0.999999998144608,1,"216080_s_at"
"220944_at",0.105964501093863,7.43925270549927,0,0.999999998145316,1,"220944_at"
"205831_at",0.173504179573519,6.71727044062936,0,0.999999998145418,1,"205831_at"
"209235_at",0.191265962683749,8.98358116303708,0,0.999999998147063,1,"209235_at"
"203735_x_at",-0.00383567009507058,6.77453106169971,0,0.999999998153781,1,"203735_x_at"
"214052_x_at",0.172434898490049,4.72282324665806,0,0.999999998154783,1,"214052_x_at"
"201225_s_at",-0.0144863401247211,9.27531851885458,0,0.999999998154908,1,"201225_s_at"
"213669_at",0.142931204039566,5.63408311874002,0,0.9999999981558,1,"213669_at"
"208889_s_at",0.127519605863066,6.52138555028634,0,0.999999998156162,1,"208889_s_at"
"214249_at",-0.0161030412990666,4.97280264309231,0,0.999999998156366,1,"214249_at"
"208830_s_at",0.0829739606397979,7.15604454793509,0,0.999999998158281,1,"208830_s_at"
"210234_at",0.132285218118848,6.67072308474462,0,0.999999998159377,1,"210234_at"
"205896_at",-0.0010862974713266,5.21870961835194,0,0.999999998159644,1,"205896_at"
"207441_at",0.118385004267459,4.59849553880904,0,0.999999998169861,1,"207441_at"
"218421_at",-0.058685267968702,7.75133575389087,0,0.999999998170061,1,"218421_at"
"211575_s_at",-0.238213344660193,6.68323908153172,0,0.99999999817436,1,"211575_s_at"
"207003_at",0.0928276431777233,7.12131861415016,0,0.999999998175417,1,"207003_at"
"209691_s_at",-0.131367304111675,5.82074337072576,0,0.999999998175549,1,"209691_s_at"
"202294_at",0.116850426301403,7.16443467003105,0,0.999999998175831,1,"202294_at"
"213939_s_at",-0.129322513387095,10.6828114643066,0,0.99999999818035,1,"213939_s_at"
"210716_s_at",-0.160067585909482,5.81665015000442,0,0.999999998181851,1,"210716_s_at"
"200773_x_at",0.0959609270743442,11.0207082793254,0,0.999999998187176,1,"200773_x_at"
"202005_at",0.185214901518327,7.91204182227903,0,0.999999998188127,1,"202005_at"
"209710_at",0.155366769042441,5.8678502265735,0,0.999999998191532,1,"209710_at"
"210124_x_at",-0.151186120741007,7.8915338436141,0,0.999999998192636,1,"210124_x_at"
"201354_s_at",0.203112117182977,7.62885619251888,0,0.999999998200565,1,"201354_s_at"
"212336_at",0.0749156853763076,6.7058178974639,0,0.999999998204904,1,"212336_at"
"202191_s_at",0.0126839384823416,9.0252764932722,0,0.99999999820831,1,"202191_s_at"
"203317_at",0.207986991993502,5.94864303800721,0,0.999999998208476,1,"203317_at"
"215654_at",0.121531767397419,6.12426296817598,0,0.999999998212031,1,"215654_at"
"210817_s_at",-0.0120330308806338,8.81430965302641,0,0.999999998213157,1,"210817_s_at"
"201497_x_at",0.184297436284232,7.93355596685111,0,0.99999999821659,1,"201497_x_at"
"219487_at",-0.0728378678742336,5.26296023492037,0,0.999999998217392,1,"219487_at"
"214325_at",0.124447194354261,4.97076522154337,0,0.999999998221793,1,"214325_at"
"214785_at",-0.144882550635209,5.88840315256981,0,0.999999998221888,1,"214785_at"
"206402_s_at",0.147704091034825,6.92670217524562,0,0.999999998222091,1,"206402_s_at"
"209143_s_at",0.0440148994315903,8.00745752293465,0,0.999999998223094,1,"209143_s_at"
"218805_at",0.178268546319514,7.942552010798,0,0.999999998223305,1,"218805_at"
"214179_s_at",0.0855794827429825,9.81192127829616,0,0.999999998225202,1,"214179_s_at"
"209711_at",0.081914022879916,7.11775388090712,0,0.999999998227206,1,"209711_at"
"216849_at",0.12422256561181,7.77015169647535,0,0.999999998228107,1,"216849_at"
"218345_at",0.0826934713999812,8.90641507854689,0,0.999999998234682,1,"218345_at"
"209110_s_at",0.138479648426005,8.71286793483227,0,0.999999998235655,1,"209110_s_at"
"219287_at",0.0831338625860862,8.42459462977423,0,0.999999998236906,1,"219287_at"
"213847_at",0.0454249040129344,7.51975036108862,0,0.999999998244835,1,"213847_at"
"210340_s_at",0.127703971294636,4.73477866303984,0,0.999999998245351,1,"210340_s_at"
"215004_s_at",-0.014765905117943,5.24391021847935,0,0.999999998247609,1,"215004_s_at"
"203932_at",0.195252612246053,8.20373713931724,0,0.999999998248299,1,"203932_at"
"216892_at",0.132657573217567,6.24022476014475,0,0.9999999982507,1,"216892_at"
"212257_s_at",-0.0244636219810506,6.14964213709678,0,0.999999998252362,1,"212257_s_at"
"217691_x_at",0.0986948699725909,7.2576886935084,0,0.999999998254813,1,"217691_x_at"
"209822_s_at",-0.165976411985715,5.51419077243001,0,0.999999998255599,1,"209822_s_at"
"200922_at",0.00428146736763502,5.80549301748749,0,0.999999998256405,1,"200922_at"
"212643_at",-0.0987779423918447,8.74355173773667,0,0.99999999825973,1,"212643_at"
"218605_at",-0.172307456551706,5.28120937649443,0,0.999999998265732,1,"218605_at"
"217823_s_at",-0.0477892814711938,5.80841793030424,0,0.999999998267086,1,"217823_s_at"
"202251_at",0.108747420983443,5.37409161222773,0,0.999999998270937,1,"202251_at"
"211262_at",0.161107248118372,5.54761259599256,0,0.99999999827097,1,"211262_at"
"220657_at",0.146932612133669,5.97433753931384,0,0.99999999827272,1,"220657_at"
"214627_at",0.120631424460652,6.48353558966721,0,0.99999999827417,1,"214627_at"
"206583_at",-0.0370158434291294,5.70015207381317,0,0.999999998275616,1,"206583_at"
"212287_at",0.160832787257846,7.83305048501109,0,0.999999998275947,1,"212287_at"
"200050_at",0.1035687648228,7.59012690407412,0,0.999999998276172,1,"200050_at"
"205880_at",0.0322879034290962,6.26492255045909,0,0.999999998280071,1,"205880_at"
"218864_at",0.133956315999522,5.66161949738922,0,0.999999998282123,1,"218864_at"
"203057_s_at",0.233133115919076,7.41977267371504,0,0.999999998283427,1,"203057_s_at"
"210276_s_at",0.136642943644099,5.24988875481109,0,0.99999999828492,1,"210276_s_at"
"202896_s_at",-0.115051233206713,7.89699110309581,0,0.999999998286233,1,"202896_s_at"
"204436_at",0.197338098841581,7.90844407149971,0,0.999999998286401,1,"204436_at"
"214255_at",0.27901970551982,7.30349115788955,0,0.999999998287561,1,"214255_at"
"200960_x_at",-0.172636493077494,10.0928891693192,0,0.99999999829106,1,"200960_x_at"
"214227_at",0.0963951708189867,5.38338073549375,0,0.999999998292727,1,"214227_at"
"204876_at",0.092021256382429,6.52659574703141,0,0.999999998294567,1,"204876_at"
"211312_s_at",0.19502216036983,6.63537612218779,0,0.999999998301483,1,"211312_s_at"
"216003_at",0.140809249788893,5.85018167091225,0,0.999999998303715,1,"216003_at"
"212079_s_at",0.154734739930873,6.3023130113074,0,0.999999998303988,1,"212079_s_at"
"206668_s_at",-0.16312258706825,4.08310232406944,0,0.999999998304357,1,"206668_s_at"
"208539_x_at",0.204946344639143,6.57570853525861,0,0.999999998306934,1,"208539_x_at"
"208196_x_at",0.206732674778783,6.36562138713805,0,0.99999999831124,1,"208196_x_at"
"212145_at",-0.108735412227301,7.88419716311894,0,0.999999998312403,1,"212145_at"
"206486_at",0.10665147415373,4.79430257025845,0,0.999999998313149,1,"206486_at"
"220374_at",0.177625816964201,5.77607164298825,0,0.999999998313247,1,"220374_at"
"218368_s_at",0.117281723195194,7.37636566284135,0,0.999999998313841,1,"218368_s_at"
"209729_at",-0.00630829203299399,8.01590891245728,0,0.999999998317096,1,"209729_at"
"213152_s_at",-0.127931667118447,6.77333823579201,0,0.99999999833033,1,"213152_s_at"
"209413_at",0.0641352518468583,6.97857949671418,0,0.999999998336386,1,"209413_at"
"211460_at",0.167715633956794,5.13851194320014,0,0.999999998339106,1,"211460_at"
"216774_at",0.115235829081004,6.48141468654448,0,0.999999998340003,1,"216774_at"
"214543_x_at",0.118643111394278,7.80790526276096,0,0.999999998341438,1,"214543_x_at"
"214192_at",0.168626042503315,6.95570096391813,0,0.999999998351762,1,"214192_at"
"205201_at",0.0849497492553883,7.75751389436614,0,0.999999998354374,1,"205201_at"
"208983_s_at",0.0263928972023066,5.42910042790107,0,0.999999998365359,1,"208983_s_at"
"214069_at",0.0864213288579201,4.87891253679056,0,0.99999999836659,1,"214069_at"
"203643_at",0.266907816021406,6.9950701990522,0,0.999999998370523,1,"203643_at"
"203349_s_at",-0.122360412653768,8.66501608046403,0,0.999999998371598,1,"203349_s_at"
"219921_s_at",0.0968390377845854,4.84816193045996,0,0.999999998376267,1,"219921_s_at"
"215910_s_at",0.0698200489112306,5.26698782339634,0,0.999999998380173,1,"215910_s_at"
"201613_s_at",-0.204963293745603,7.83456822948644,0,0.999999998387655,1,"201613_s_at"
"201206_s_at",0.131806926805468,6.14668742757608,0,0.999999998387975,1,"201206_s_at"
"212300_at",0.0842348547201492,6.64020889384469,0,0.99999999838843,1,"212300_at"
"204725_s_at",-0.167016435310917,4.97264335627177,0,0.999999998393633,1,"204725_s_at"
"219204_s_at",-0.0562983689260443,4.92227003792078,0,0.999999998394894,1,"219204_s_at"
"217362_x_at",0.152829868825449,7.87032793084332,0,0.999999998397582,1,"217362_x_at"
"210530_s_at",0.171410203789321,6.72999781535225,0,0.999999998398778,1,"210530_s_at"
"205074_at",0.0911141882259203,7.57420284949962,0,0.999999998405721,1,"205074_at"
"212496_s_at",0.0607431812445274,8.41791864871684,0,0.999999998406209,1,"212496_s_at"
"205776_at",0.143960750109738,4.91702102941591,0,0.999999998408234,1,"205776_at"
"206128_at",0.112359092552683,6.66054445994666,0,0.999999998409173,1,"206128_at"
"219510_at",0.174832759117339,6.02806188888315,0,0.999999998411874,1,"219510_at"
"213922_at",0.114541387025574,5.24226666761799,0,0.999999998412283,1,"213922_at"
"201484_at",-0.191199079959241,6.97929512298283,0,0.999999998412872,1,"201484_at"
"218871_x_at",0.0445792319701539,4.95112082196634,0,0.999999998430607,1,"218871_x_at"
"202495_at",-0.136955510079863,6.71370283587094,0,0.999999998430724,1,"202495_at"
"200712_s_at",0.0946593383394783,6.31296318952085,0,0.99999999843166,1,"200712_s_at"
"212670_at",0.219108669756245,6.80839647826559,0,0.99999999843346,1,"212670_at"
"213507_s_at",0.0624674338484592,9.28759927477245,0,0.99999999843451,1,"213507_s_at"
"206569_at",0.153946955256833,5.65073899722334,0,0.999999998434989,1,"206569_at"
"204706_at",0.173471681981526,7.47003685098584,0,0.999999998435324,1,"204706_at"
"217938_s_at",-0.13212646929572,8.92173550760635,0,0.999999998438655,1,"217938_s_at"
"220129_at",0.0203914678526793,4.93458088233936,0,0.999999998440771,1,"220129_at"
"203609_s_at",0.160171059100551,5.50608257735853,0,0.999999998441436,1,"203609_s_at"
"208435_s_at",0.138947776976687,5.71871185601271,0,0.999999998442419,1,"208435_s_at"
"206635_at",0.163179967995439,8.08154626933556,0,0.999999998442523,1,"206635_at"
"219336_s_at",-0.0201198938566414,7.71330936930564,0,0.999999998452664,1,"219336_s_at"
"201853_s_at",0.0285182519818541,7.79833676025934,0,0.999999998453528,1,"201853_s_at"
"218680_x_at",-0.0479011765818669,7.36526123503622,0,0.999999998456635,1,"218680_x_at"
"200882_s_at",-0.10242240281403,8.93859271513346,0,0.999999998458304,1,"200882_s_at"
"208816_x_at",0.10326646060107,7.64945630666971,0,0.999999998465223,1,"208816_x_at"
"203429_s_at",-0.0538141027882046,7.28504918308915,0,0.999999998465268,1,"203429_s_at"
"202840_at",0.135197146981401,6.64063399525314,0,0.999999998465573,1,"202840_at"
"217376_at",0.110214893519735,6.70376804062033,0,0.99999999846565,1,"217376_at"
"203960_s_at",-0.191822294825172,4.81356922526067,0,0.999999998468475,1,"203960_s_at"
"218322_s_at",0.042065336332862,6.55125013899346,0,0.999999998472877,1,"218322_s_at"
"206130_s_at",0.136198636538121,6.52151972554631,0,0.999999998473338,1,"206130_s_at"
"209888_s_at",0.122401431537939,5.57735856017692,0,0.999999998474167,1,"209888_s_at"
"213344_s_at",0.108964180712717,5.93178528435577,0,0.999999998479154,1,"213344_s_at"
"212504_at",0.0619411132634227,9.10344735858406,0,0.999999998483647,1,"212504_at"
"213416_at",0.0728279603000299,4.2685430655017,0,0.99999999848585,1,"213416_at"
"216698_x_at",0.191669588820046,6.97434994553559,0,0.999999998486918,1,"216698_x_at"
"212032_s_at",-0.0370937252147705,8.47459336931563,0,0.999999998488612,1,"212032_s_at"
"211208_s_at",0.0706797437679283,7.14462690594166,0,0.999999998495713,1,"211208_s_at"
"214866_at",0.15916212287194,6.75109881495483,0,0.999999998497767,1,"214866_at"
"215287_at",0.125864057866131,5.21925793408695,0,0.999999998498752,1,"215287_at"
"203198_at",-0.0840334661507267,6.71905472221924,0,0.999999998498778,1,"203198_at"
"202267_at",0.0954086147669662,6.99544439878153,0,0.999999998501007,1,"202267_at"
"208939_at",0.108105406007631,7.60586567575207,0,0.999999998501434,1,"208939_at"
"201227_s_at",-0.179337873099785,10.4569799648473,0,0.999999998503595,1,"201227_s_at"
"217891_at",-0.117391187555392,6.40719231251521,0,0.999999998504096,1,"217891_at"
"212748_at",-0.148967368971533,6.67062051599446,0,0.999999998504884,1,"212748_at"
"210052_s_at",0.188383093273896,5.86661851301456,0,0.999999998506353,1,"210052_s_at"
"203535_at",0.0270911156655904,5.00222928504484,0,0.999999998511085,1,"203535_at"
"210769_at",0.146018426200589,6.51212105897687,0,0.999999998517111,1,"210769_at"
"205044_at",0.135337179835158,4.83590286975745,0,0.999999998521761,1,"205044_at"
"218743_at",0.123810712514125,6.75737533744338,0,0.999999998524579,1,"218743_at"
"201378_s_at",0.0360399000403975,7.53347447858826,0,0.999999998526429,1,"201378_s_at"
"215612_at",0.0779722775383247,5.04336037558944,0,0.999999998526513,1,"215612_at"
"215127_s_at",0.129845560747484,7.18632083157818,0,0.999999998527986,1,"215127_s_at"
"219607_s_at",-0.072098322850084,4.06416377513829,0,0.999999998529178,1,"219607_s_at"
"221624_at",0.180909609331449,5.68243294630111,0,0.999999998530917,1,"221624_at"
"203747_at",0.0996246861065666,7.15748942637543,0,0.99999999853478,1,"203747_at"
"211773_s_at",0.121817273848362,7.06877820508521,0,0.999999998540303,1,"211773_s_at"
"212799_at",-0.142554592920767,9.11167123131603,0,0.999999998541804,1,"212799_at"
"209290_s_at",0.116445674447423,9.39005750785182,0,0.99999999854857,1,"209290_s_at"
"212866_at",0.11577432151338,6.95114473732148,0,0.999999998552757,1,"212866_at"
"213065_at",-0.109398750450472,7.84164461279044,0,0.999999998554718,1,"213065_at"
"211105_s_at",0.234859013108104,7.1595450462362,0,0.999999998565959,1,"211105_s_at"
"200755_s_at",-0.0030657109034351,7.04358500337496,0,0.999999998569002,1,"200755_s_at"
"204344_s_at",-0.160808065892649,5.47388740628099,0,0.999999998569777,1,"204344_s_at"
"210776_x_at",0.179013003769025,7.1444623221338,0,0.999999998570138,1,"210776_x_at"
"212057_at",0.176686445313325,5.69678645001796,0,0.999999998586535,1,"212057_at"
"203301_s_at",-0.0604910570896582,8.2497557695913,0,0.99999999858739,1,"203301_s_at"
"213716_s_at",0.069094966140363,5.7849148921634,0,0.999999998588371,1,"213716_s_at"
"213148_at",0.0740560169349473,7.38638940119843,0,0.99999999858994,1,"213148_at"
"221125_s_at",0.217853742318444,6.21345407595162,0,0.999999998596549,1,"221125_s_at"
"213677_s_at",-0.0586290398101257,7.20757197804947,0,0.999999998598044,1,"213677_s_at"
"214096_s_at",0.0331203240135718,8.44885649280748,0,0.999999998601665,1,"214096_s_at"
"200090_at",0.0924453122659816,8.7759792443083,0,0.999999998604705,1,"200090_at"
"210523_at",0.218845983337491,5.45323760308605,0,0.999999998605043,1,"210523_at"
"206144_at",-0.228196544548357,6.00676913674474,0,0.99999999860776,1,"206144_at"
"202744_at",0.127013525961342,6.25121256892369,0,0.999999998613066,1,"202744_at"
"205149_s_at",-0.0518924207138003,5.84808637799451,0,0.99999999861679,1,"205149_s_at"
"205491_s_at",0.119892917201463,5.52733054922751,0,0.999999998619693,1,"205491_s_at"
"213698_at",-0.0539376772149289,5.62463122833303,0,0.999999998620923,1,"213698_at"
"207112_s_at",0.0567747860014043,5.63489493604234,0,0.999999998624372,1,"207112_s_at"
"201806_s_at",0.151101903512604,6.96777607152237,0,0.999999998625257,1,"201806_s_at"
"212696_s_at",-0.194448890191721,8.53234010525704,0,0.999999998633027,1,"212696_s_at"
"203152_at",-0.179745318840128,7.26897701624597,0,0.999999998634472,1,"203152_at"
"201489_at",-0.0501766404944384,7.98876456131848,0,0.999999998639892,1,"201489_at"
"209905_at",0.130661134341626,5.04892570588824,0,0.999999998641974,1,"209905_at"
"208507_at",0.0931052976125644,6.04257548949558,0,0.999999998643184,1,"208507_at"
"211269_s_at",0.0652015802393091,6.45447708341364,0,0.999999998643865,1,"211269_s_at"
"205593_s_at",0.171593421010027,6.44563623858829,0,0.999999998644609,1,"205593_s_at"
"205999_x_at",0.18790213870551,5.94727910895436,0,0.999999998645995,1,"205999_x_at"
"217786_at",-0.0749635853397859,7.47589879319518,0,0.999999998647405,1,"217786_at"
"205173_x_at",0.121531343299279,6.02044089233731,0,0.999999998648301,1,"205173_x_at"
"215896_at",0.0467157255175943,5.40652925955121,0,0.999999998648408,1,"215896_at"
"207408_at",0.131142644339386,6.72710147271205,0,0.999999998654633,1,"207408_at"
"200868_s_at",-0.167043956813623,6.98962546546508,0,0.999999998654999,1,"200868_s_at"
"214864_s_at",0.0569780731520533,7.57182706360899,0,0.999999998656314,1,"214864_s_at"
"204171_at",-0.0457904537228844,4.45388327341677,0,0.999999998660597,1,"204171_at"
"214731_at",0.201349814811352,6.72407873113622,0,0.999999998670123,1,"214731_at"
"209403_at",0.0467091544407765,9.39537302454934,0,0.999999998671387,1,"209403_at"
"220749_at",0.106844399162649,6.57951217067283,0,0.999999998671497,1,"220749_at"
"207551_s_at",-0.101796467189291,7.49914516291306,0,0.999999998673474,1,"207551_s_at"
"214591_at",-0.110526190671789,5.13981852078323,0,0.99999999867583,1,"214591_at"
"217765_at",0.0992653951971629,7.09391871262817,0,0.999999998677379,1,"217765_at"
"217817_at",-0.0695678363226229,9.30220572456383,0,0.999999998679946,1,"217817_at"
"37201_at",0.188906836765057,5.99510789067804,0,0.999999998680513,1,"37201_at"
"206237_s_at",0.140634477611495,5.7370268400668,0,0.999999998680824,1,"206237_s_at"
"221313_at",0.119822290870956,6.22726069312388,0,0.999999998681461,1,"221313_at"
"209461_x_at",-0.0757636731130837,6.31463993570203,0,0.999999998682561,1,"209461_x_at"
"216308_x_at",-0.0669822085273939,7.61010569621852,0,0.999999998686687,1,"216308_x_at"
"210388_at",0.187786441224381,6.03499267037079,0,0.999999998689633,1,"210388_at"
"221716_s_at",0.213440595172748,6.64649114583242,0,0.999999998692992,1,"221716_s_at"
"201591_s_at",-0.117499886192489,10.2395264201102,0,0.999999998696085,1,"201591_s_at"
"220008_at",0.155565969150265,6.84484151582251,0,0.999999998696182,1,"220008_at"
"214489_at",0.0992939167359754,5.62155331447532,0,0.999999998697256,1,"214489_at"
"221588_x_at",0.0947934071283711,9.17173629034572,0,0.999999998700243,1,"221588_x_at"
"210172_at",0.150726343253682,5.13106511194173,0,0.999999998700348,1,"210172_at"
"213820_s_at",0.0941795993517367,6.89834924257527,0,0.99999999870305,1,"213820_s_at"
"203386_at",-0.0473267211717836,6.35431572604934,0,0.999999998703226,1,"203386_at"
"206490_at",-0.0841874916909804,5.25990212833569,0,0.999999998703586,1,"206490_at"
"206991_s_at",0.183406145499388,7.69739973593826,0,0.999999998704505,1,"206991_s_at"
"208768_x_at",-0.0575736578161408,10.8240865496374,0,0.999999998705125,1,"208768_x_at"
"221310_at",-0.119979818709687,5.34548612061442,0,0.999999998709652,1,"221310_at"
"218131_s_at",0.0582247811028846,8.20018783377519,0,0.999999998710154,1,"218131_s_at"
"217764_s_at",0.149209352074902,9.80145539377987,0,0.999999998713588,1,"217764_s_at"
"220922_s_at",0.116762572428137,6.18434213094252,0,0.999999998716028,1,"220922_s_at"
"204166_at",0.142769514126492,6.83865453745404,0,0.999999998716517,1,"204166_at"
"209382_at",-0.108034892600019,5.06596635745256,0,0.999999998719691,1,"209382_at"
"213706_at",0.121690234960373,6.34780437001906,0,0.999999998722861,1,"213706_at"
"206872_at",0.179543990931028,5.68342188204753,0,0.999999998723777,1,"206872_at"
"202794_at",0.0202783005846108,8.72462378109724,0,0.999999998726226,1,"202794_at"
"204542_at",0.245752611633316,7.57628669486645,0,0.999999998727741,1,"204542_at"
"213327_s_at",0.149249576086115,6.90923483121538,0,0.99999999872884,1,"213327_s_at"
"216799_at",0.191914238694345,5.24247973507846,0,0.999999998729817,1,"216799_at"
"216382_s_at",0.182070353928473,6.93501386476106,0,0.999999998732457,1,"216382_s_at"
"201696_at",-0.0762492269273451,8.82824881204293,0,0.999999998732911,1,"201696_at"
"207482_at",0.159033927685683,6.67517423033036,0,0.999999998737477,1,"207482_at"
"209020_at",-0.015907423294343,6.15550493975972,0,0.999999998737865,1,"209020_at"
"221825_at",-0.0578064630727813,8.42042431958255,0,0.999999998740747,1,"221825_at"
"213220_at",-0.132666166160593,7.01712118002496,0,0.999999998741592,1,"213220_at"
"205858_at",0.0877122114602322,5.11295394757799,0,0.999999998745946,1,"205858_at"
"210616_s_at",-0.125842181523321,8.35921293777993,0,0.999999998748285,1,"210616_s_at"
"220536_at",0.176986538430342,6.10522753933846,0,0.999999998752228,1,"220536_at"
"201783_s_at",0.138782958159323,8.52255047960736,0,0.999999998753416,1,"201783_s_at"
"221546_at",0.0729875105595461,6.67016560534605,0,0.999999998753931,1,"221546_at"
"219690_at",0.215006516353825,6.91117297526546,0,0.999999998754608,1,"219690_at"
"204145_at",-0.0752953176651294,6.370634160408,0,0.999999998756792,1,"204145_at"
"216201_at",0.138940725148809,4.88520780306312,0,0.999999998761338,1,"216201_at"
"208014_x_at",0.0761324972576904,5.414048417905,0,0.99999999876307,1,"208014_x_at"
"221907_at",0.186370180524658,7.59310305556995,0,0.999999998765205,1,"221907_at"
"212433_x_at",-0.0511628802318853,10.5078777742577,0,0.999999998766394,1,"212433_x_at"
"206082_at",0.148041100725481,5.81705639882126,0,0.999999998766677,1,"206082_at"
"202761_s_at",-0.0326935527343677,6.36148749666139,0,0.99999999876808,1,"202761_s_at"
"215434_x_at",0.11931955124948,6.66759235196252,0,0.999999998769837,1,"215434_x_at"
"210077_s_at",-0.125869604297082,4.70110001118341,0,0.999999998773111,1,"210077_s_at"
"201969_at",0.0558931742249609,7.22483262682298,0,0.999999998776376,1,"201969_at"
"207485_x_at",0.0905209935782167,5.89443885642123,0,0.99999999877642,1,"207485_x_at"
"205019_s_at",0.0298650217852945,7.3126770135518,0,0.99999999877717,1,"205019_s_at"
"214989_x_at",0.213895649379817,8.23359028314005,0,0.999999998777604,1,"214989_x_at"
"211433_x_at",0.174640514757931,8.16282490667139,0,0.999999998779341,1,"211433_x_at"
"201069_at",0.165943805175913,6.83597786315315,0,0.99999999877959,1,"201069_at"
"221407_at",0.15938515782075,7.04232094549592,0,0.999999998780888,1,"221407_at"
"205332_at",0.124181254766681,6.25148077722294,0,0.999999998782372,1,"205332_at"
"221458_at",0.166246865849233,5.42341417693291,0,0.999999998783421,1,"221458_at"
"213787_s_at",-0.128175504331121,6.84862663695561,0,0.999999998786429,1,"213787_s_at"
"205822_s_at",-0.122624731745654,5.47701016373912,0,0.999999998786576,1,"205822_s_at"
"204960_at",0.161593692489225,6.2194610430371,0,0.999999998787699,1,"204960_at"
"200808_s_at",0.0546157457974248,7.29328786635357,0,0.999999998792735,1,"200808_s_at"
"214805_at",0.153657307207854,5.99444556975802,0,0.999999998793586,1,"214805_at"
"204020_at",0.0900223829445412,9.9236193052677,0,0.999999998796329,1,"204020_at"
"211063_s_at",0.0542809514850617,6.54255857776278,0,0.999999998796559,1,"211063_s_at"
"203761_at",0.152111824418697,8.05828891854889,0,0.99999999879973,1,"203761_at"
"219067_s_at",0.0668425903459227,5.03639042378429,0,0.999999998800469,1,"219067_s_at"
"209289_at",0.0680341361715637,9.10221259005078,0,0.999999998802703,1,"209289_at"
"212742_at",-0.0693042682121741,6.73969372868153,0,0.999999998803615,1,"212742_at"
"221501_x_at",0.0130922872051418,11.6593941004997,0,0.999999998803669,1,"221501_x_at"
"221856_s_at",0.209194484819321,8.15168162980417,0,0.999999998803999,1,"221856_s_at"
"216474_x_at",0.17813176529165,6.03799323916584,0,0.999999998804441,1,"216474_x_at"
"203519_s_at",-0.0700733636946786,6.9051473051008,0,0.999999998805982,1,"203519_s_at"
"201124_at",0.171711985296138,7.02432962454851,0,0.999999998806395,1,"201124_at"
"204057_at",-0.0414416218408711,6.52191374296405,0,0.999999998809572,1,"204057_at"
"202083_s_at",-0.0665660753191997,5.20913054150004,0,0.999999998812749,1,"202083_s_at"
"215916_at",0.113590185604074,6.37517093987557,0,0.999999998813105,1,"215916_at"
"215787_at",0.132289099956037,5.63391941730497,0,0.999999998813789,1,"215787_at"
"203654_s_at",-0.113521853813168,5.3863361883007,0,0.999999998814467,1,"203654_s_at"
"205744_at",-0.158084853252645,6.38886629556512,0,0.999999998816845,1,"205744_at"
"206887_at",0.245950428893398,5.78837657836331,0,0.99999999882287,1,"206887_at"
"201140_s_at",0.0269893521063675,6.91378405601661,0,0.999999998825975,1,"201140_s_at"
"212212_s_at",0.0132837797674377,7.21153812245692,0,0.99999999882821,1,"212212_s_at"
"221330_at",0.135750951057273,6.46360441876816,0,0.999999998830358,1,"221330_at"
"210800_at",0.217945887810605,4.24994856698658,0,0.999999998832034,1,"210800_at"
"202815_s_at",0.0870305937501969,7.9696563586189,0,0.999999998837165,1,"202815_s_at"
